device_type,device_model,os_version,name,typed_value
iPad,iPad_Educational,14.0,supports-harmony,
iPad,iPad_Educational,14.0,supports-activity-sharing-v1,
iPad,iPad_Educational,14.0,supports-manatee-for-apple-cash,
iPad,iPad_Educational,14.0,supports-region-for-apple-cash,
iPad,iPad_Educational,14.0,supports-fmd-v2,
iPad,iPad_Educational,14.0,supports-fm-fence-v1,True
iPhone,"iPhone10,3",16.0,show-peer-errors,
iPhone,"iPhone10,6",16.0,show-peer-errors,
iPhone,"iPhone10,3",16.0,is-c2k-equipment,
iPhone,"iPhone10,6",16.0,is-c2k-equipment,
iPhone,"iPhone10,3",16.0,supports-inline-attachments,
iPhone,"iPhone10,6",16.0,supports-inline-attachments,
iPhone,"iPhone10,3",16.0,supports-keep-receipts,
iPhone,"iPhone10,6",16.0,supports-keep-receipts,
iPhone,"iPhone10,3",16.0,supports-location-sharing,
iPhone,"iPhone10,6",16.0,supports-location-sharing,
iPhone,"iPhone10,3",16.0,supports-media-v2,
iPhone,"iPhone10,6",16.0,supports-media-v2,
iPhone,"iPhone10,3",16.0,supports-st-v1,
iPhone,"iPhone10,6",16.0,supports-st-v1,
iPhone,"iPhone10,3",16.0,supports-ca-v1,
iPhone,"iPhone10,6",16.0,supports-ca-v1,
iPhone,"iPhone10,3",16.0,supports-be-v1,
iPhone,"iPhone10,6",16.0,supports-be-v1,
iPhone,"iPhone10,3",16.0,supports-ack-v1,
iPhone,"iPhone10,6",16.0,supports-ack-v1,
iPhone,"iPhone10,3",16.0,supports-fsm-v1,
iPhone,"iPhone10,6",16.0,supports-fsm-v1,
iPhone,"iPhone10,3",16.0,supports-fsm-v2,
iPhone,"iPhone10,6",16.0,supports-fsm-v2,
iPhone,"iPhone10,3",16.0,supports-fsm-v3,
iPhone,"iPhone10,6",16.0,supports-fsm-v3,
iPhone,"iPhone10,3",16.0,supports-ii-v1,
iPhone,"iPhone10,6",16.0,supports-ii-v1,
iPhone,"iPhone10,3",16.0,supports-impact-v1,
iPhone,"iPhone10,6",16.0,supports-impact-v1,
iPhone,"iPhone10,3",16.0,supports-update-attachments-v1,
iPhone,"iPhone10,6",16.0,supports-update-attachments-v1,
iPhone,"iPhone10,3",16.0,supports-autoloopvideo-v1,
iPhone,"iPhone10,6",16.0,supports-autoloopvideo-v1,
iPhone,"iPhone10,3",16.0,supports-photos-extension-v1,
iPhone,"iPhone10,6",16.0,supports-photos-extension-v1,
iPhone,"iPhone10,3",16.0,supports-photos-extension-v2,
iPhone,"iPhone10,6",16.0,supports-photos-extension-v2,
iPhone,"iPhone10,3",16.0,supports-screen-time-v2,
iPhone,"iPhone10,6",16.0,supports-screen-time-v2,
iPhone,"iPhone10,3",16.0,supports-live-delivery,
iPhone,"iPhone10,6",16.0,supports-live-delivery,
iPhone,"iPhone10,3",16.0,supports-audio-messaging-v2,
iPhone,"iPhone10,6",16.0,supports-audio-messaging-v2,
iPhone,"iPhone10,3",16.0,supports-animoji-v2,
iPhone,"iPhone10,6",16.0,supports-animoji-v2,
iPhone,"iPhone10,3",16.0,supports-certified-delivery-v1,
iPhone,"iPhone10,6",16.0,supports-certified-delivery-v1,
iPhone,"iPhone10,3",16.0,supports-original-timestamp-v1,
iPhone,"iPhone10,6",16.0,supports-original-timestamp-v1,
iPhone,"iPhone10,3",16.0,supports-incoming-fmd-v1,
iPhone,"iPhone10,6",16.0,supports-incoming-fmd-v1,
iPhone,"iPhone10,3",16.0,optionally-receive-typing-indicators,
iPhone,"iPhone10,6",16.0,optionally-receive-typing-indicators,
iPhone,"iPhone10,3",16.0,nicknames-version,
iPhone,"iPhone10,6",16.0,nicknames-version,
iPhone,"iPhone10,3",16.0,kt-version,4.0
iPhone,"iPhone10,6",16.0,kt-version,4.0
iPhone,"iPhone10,3",16.0,device-key-signature,
iPhone,"iPhone10,6",16.0,device-key-signature,
iPhone,"iPhone10,3",16.0,ec-version,1.0
iPhone,"iPhone10,6",16.0,ec-version,1.0
iPhone,"iPhone10,3",16.0,supports-protobuf-payload-data-v2,
iPhone,"iPhone10,6",16.0,supports-protobuf-payload-data-v2,
iPhone,"iPhone10,3",16.0,supports-heif,True
iPhone,"iPhone10,6",16.0,supports-heif,True
iPhone,"iPhone10,3",16.0,supports-hdr,False
iPhone,"iPhone10,6",16.0,supports-hdr,False
iPhone,"iPhone10,3",16.0,prefers-sdr,
iPhone,"iPhone10,6",16.0,prefers-sdr,
iPhone,"iPhone10,3",16.0,supports-modern-gft,
iPhone,"iPhone10,6",16.0,supports-modern-gft,
iPhone,"iPhone10,3",16.0,supports-co,
iPhone,"iPhone10,6",16.0,supports-co,
iPhone,"iPhone10,3",16.0,is-green-tea,
iPhone,"iPhone10,6",16.0,is-green-tea,
iPhone,"iPhone10,3",16.0,supports-sa-v1,
iPhone,"iPhone10,6",16.0,supports-sa-v1,
iPhone,"iPhone10,3",16.0,supports-dq-nr,
iPhone,"iPhone10,6",16.0,supports-dq-nr,
iPhone,"iPhone10,3",16.0,supports-rem,
iPhone,"iPhone10,6",16.0,supports-rem,
iPhone,"iPhone10,3",16.0,supports-shared-exp,
iPhone,"iPhone10,6",16.0,supports-shared-exp,
iPhone,"iPhone10,3",16.0,supports-st-er,
iPhone,"iPhone10,6",16.0,supports-st-er,
iPhone,"iPhone10,3",16.0,supports-family-invite-message-bubble,
iPhone,"iPhone10,6",16.0,supports-family-invite-message-bubble,
iPhone,"iPhone10,3",16.0,supports-maps-protocol-v5,
iPhone,"iPhone10,6",16.0,supports-maps-protocol-v5,
iPhone,"iPhone10,3",16.0,supports-mirage,
iPhone,"iPhone10,6",16.0,supports-mirage,
iPhone,"iPhone10,3",16.0,supports-key-sharing,
iPhone,"iPhone10,6",16.0,supports-key-sharing,
iPhone,"iPhone10,3",16.0,supports-harmony,
iPhone,"iPhone10,6",16.0,supports-harmony,
iPhone,"iPhone10,3",16.0,supports-activity-sharing-v1,True
iPhone,"iPhone10,6",16.0,supports-activity-sharing-v1,True
iPhone,"iPhone10,3",16.0,supports-manatee-for-apple-cash,
iPhone,"iPhone10,6",16.0,supports-manatee-for-apple-cash,
iPhone,"iPhone10,3",16.0,supports-region-for-apple-cash,
iPhone,"iPhone10,6",16.0,supports-region-for-apple-cash,
iPhone,"iPhone10,3",16.0,supports-fmd-v2,
iPhone,"iPhone10,6",16.0,supports-fmd-v2,
iPhone,"iPhone10,3",16.0,supports-fm-fence-v1,True
iPhone,"iPhone10,6",16.0,supports-fm-fence-v1,True
iPhone,"iPhone10,3",16.0,supports-secure-loc-v1,
iPhone,"iPhone10,6",16.0,supports-secure-loc-v1,
iPhone,"iPhone10,3",16.0,supports-uwb,False
iPhone,"iPhone10,6",16.0,supports-uwb,False
iPhone,"iPhone10,3",16.0,supports-gft-errors,
iPhone,"iPhone10,6",16.0,supports-gft-errors,
iPhone,"iPhone10,3",16.0,supports-gft-calls,
iPhone,"iPhone10,6",16.0,supports-gft-calls,
iPhone,"iPhone10,3",16.0,supports-hk-resident,
iPhone,"iPhone10,6",16.0,supports-hk-resident,
iPhone,"iPhone10,3",16.0,supports-maps-routing-path-leg,
iPhone,"iPhone10,6",16.0,supports-maps-routing-path-leg,
iPhone,"iPhone10,3",16.0,supports-beacon-sharing-v2,
iPhone,"iPhone10,6",16.0,supports-beacon-sharing-v2,
iPhone,"iPhone10,3",16.0,is-web-client,
iPhone,"iPhone10,6",16.0,is-web-client,
iPhone,"iPhone10,3",16.0,supports-beneficiary-invites,
iPhone,"iPhone10,6",16.0,supports-beneficiary-invites,
iPhone,"iPhone10,3",16.0,supports-people-request-messages,
iPhone,"iPhone10,6",16.0,supports-people-request-messages,
iPhone,"iPhone10,3",16.0,supports-avless,
iPhone,"iPhone10,6",16.0,supports-avless,
iPhone,"iPhone10,3",16.0,supports-maps-waypoint-route-sharing,
iPhone,"iPhone10,6",16.0,supports-maps-waypoint-route-sharing,
iPhone,"iPhone10,3",16.0,supports-cross-platform-sharing,
iPhone,"iPhone10,6",16.0,supports-cross-platform-sharing,
iPhone,"iPhone10,3",16.0,supports-self-one-to-one-invites,
iPhone,"iPhone10,6",16.0,supports-self-one-to-one-invites,
iPad,iPad_Pro_Spring_2021,17.4,show-peer-errors,
iPad,iPad_Pro_Spring_2021,17.4,is-c2k-equipment,
iPad,iPad_Pro_Spring_2021,17.4,supports-inline-attachments,
iPad,iPad_Pro_Spring_2021,17.4,supports-keep-receipts,
iPad,iPad_Pro_Spring_2021,17.4,supports-location-sharing,
iPad,iPad_Pro_Spring_2021,17.4,supports-media-v2,
iPad,iPad_Pro_Spring_2021,17.4,supports-st-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-ca-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-be-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-ack-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-fsm-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-fsm-v2,
iPad,iPad_Pro_Spring_2021,17.4,supports-fsm-v3,
iPad,iPad_Pro_Spring_2021,17.4,supports-ii-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-impact-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-update-attachments-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-autoloopvideo-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-photos-extension-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-photos-extension-v2,
iPad,iPad_Pro_Spring_2021,17.4,supports-screen-time-v2,
iPad,iPad_Pro_Spring_2021,17.4,supports-live-delivery,
iPad,iPad_Pro_Spring_2021,17.4,supports-audio-messaging-v2,
iPad,iPad_Pro_Spring_2021,17.4,supports-animoji-v2,
iPad,iPad_Pro_Spring_2021,17.4,supports-certified-delivery-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-original-timestamp-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-incoming-fmd-v1,
iPad,iPad_Pro_Spring_2021,17.4,optionally-receive-typing-indicators,
iPad,iPad_Pro_Spring_2021,17.4,nicknames-version,
iPad,iPad_Pro_Spring_2021,17.4,kt-version,5.0
iPad,iPad_Pro_Spring_2021,17.4,device-key-signature,
iPad,iPad_Pro_Spring_2021,17.4,ec-version,1.0
iPad,iPad_Pro_Spring_2021,17.4,supports-protobuf-payload-data-v2,
iPad,iPad_Pro_Spring_2021,17.4,supports-heif,True
iPad,iPad_Pro_Spring_2021,17.4,supports-hdr,
iPad,iPad_Pro_Spring_2021,17.4,prefers-sdr,
iPad,iPad_Pro_Spring_2021,17.4,supports-modern-gft,
iPad,iPad_Pro_Spring_2021,17.4,supports-co,
iPad,iPad_Pro_Spring_2021,17.4,is-green-tea,
iPad,iPad_Pro_Spring_2021,17.4,supports-sa-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-dq-nr,
iPad,iPad_Pro_Spring_2021,17.4,supports-rem,
iPad,iPad_Pro_Spring_2021,17.4,supports-shared-exp,
iPad,iPad_Pro_Spring_2021,17.4,supports-st-er,
iPad,iPad_Pro_Spring_2021,17.4,supports-family-invite-message-bubble,
iPad,iPad_Pro_Spring_2021,17.4,supports-maps-protocol-v5,
iPad,iPad_Pro_Spring_2021,17.4,supports-hi-res-vid,
iPad,iPad_Pro_Spring_2021,17.4,supports-mirage,
iPad,iPad_Pro_Spring_2021,17.4,supports-emoji-stickers,
iPad,iPad_Pro_Spring_2021,17.4,supports-sticker-editing,
iPad,iPad_Pro_Spring_2021,17.4,supports-key-sharing,
iPad,iPad_Pro_Spring_2021,17.4,supports-harmony,
iPad,iPad_Pro_Spring_2021,17.4,supports-activity-sharing-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-manatee-for-apple-cash,
iPad,iPad_Pro_Spring_2021,17.4,supports-region-for-apple-cash,
iPad,iPad_Pro_Spring_2021,17.4,supports-fmd-v2,
iPad,iPad_Pro_Spring_2021,17.4,supports-fm-fence-v1,True
iPad,iPad_Pro_Spring_2021,17.4,supports-secure-loc-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-zelkova,True
iPad,iPad_Pro_Spring_2021,17.4,supports-people-ranging-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-beacon-sharing-v3,
iPad,iPad_Pro_Spring_2021,17.4,supports-uwb,False
iPad,iPad_Pro_Spring_2021,17.4,supports-gft-errors,
iPad,iPad_Pro_Spring_2021,17.4,supports-gft-calls,
iPad,iPad_Pro_Spring_2021,17.4,supports-hk-resident,
iPad,iPad_Pro_Spring_2021,17.4,supports-maps-routing-path-leg,
iPad,iPad_Pro_Spring_2021,17.4,supports-beacon-sharing-v2,
iPad,iPad_Pro_Spring_2021,17.4,is-web-client,
iPad,iPad_Pro_Spring_2021,17.4,supports-beneficiary-invites,
iPad,iPad_Pro_Spring_2021,17.4,supports-people-request-messages,
iPad,iPad_Pro_Spring_2021,17.4,supports-avless,
iPad,iPad_Pro_Spring_2021,17.4,supports-maps-waypoint-route-sharing,
iPad,iPad_Pro_Spring_2021,17.4,supports-cross-platform-sharing,
iPad,iPad_Pro_Spring_2021,17.4,supports-self-one-to-one-invites,
iPad,iPad_Pro_Spring_2021,17.4,supports-people-request-messages-v2,
iPad,iPad_Pro_Spring_2021,17.4,supports-askto,
iPad,iPad_Pro_Spring_2021,17.4,supports-hybrid-groups-v1,
iPad,iPad_Pro_Spring_2021,17.4,supports-findmy-plugin-messages,
iPad,iPad_Pro_Spring_2021,17.4,supports-sos-alerting,
iPad,iPad_Pro_Spring_2021,17.4,supports-people-request-messages-v3,
iPad,iPad_Pro_Spring_2021,17.4,supports-recurring-payment-bubbles,
iPad,iPad_Pro_Spring_2021,17.4,supports-gft-relay,
iPad,iPad_Pro_Spring_2021,17.4,supports-group-photo-refresh-version,
iPad,"iPad16,1",26.3,show-peer-errors,
iPad,"iPad16,2",26.3,show-peer-errors,
iPad,"iPad16,1",26.3,is-c2k-equipment,
iPad,"iPad16,2",26.3,is-c2k-equipment,
iPad,"iPad16,1",26.3,supports-inline-attachments,
iPad,"iPad16,2",26.3,supports-inline-attachments,
iPad,"iPad16,1",26.3,supports-keep-receipts,
iPad,"iPad16,2",26.3,supports-keep-receipts,
iPad,"iPad16,1",26.3,supports-location-sharing,
iPad,"iPad16,2",26.3,supports-location-sharing,
iPad,"iPad16,1",26.3,supports-media-v2,
iPad,"iPad16,2",26.3,supports-media-v2,
iPad,"iPad16,1",26.3,supports-st-v1,
iPad,"iPad16,2",26.3,supports-st-v1,
iPad,"iPad16,1",26.3,supports-ca-v1,
iPad,"iPad16,2",26.3,supports-ca-v1,
iPad,"iPad16,1",26.3,supports-be-v1,
iPad,"iPad16,2",26.3,supports-be-v1,
iPad,"iPad16,1",26.3,supports-ack-v1,
iPad,"iPad16,2",26.3,supports-ack-v1,
iPad,"iPad16,1",26.3,supports-fsm-v1,
iPad,"iPad16,2",26.3,supports-fsm-v1,
iPad,"iPad16,1",26.3,supports-fsm-v2,
iPad,"iPad16,2",26.3,supports-fsm-v2,
iPad,"iPad16,1",26.3,supports-fsm-v3,
iPad,"iPad16,2",26.3,supports-fsm-v3,
iPad,"iPad16,1",26.3,supports-ii-v1,
iPad,"iPad16,2",26.3,supports-ii-v1,
iPad,"iPad16,1",26.3,supports-impact-v1,
iPad,"iPad16,2",26.3,supports-impact-v1,
iPad,"iPad16,1",26.3,supports-update-attachments-v1,
iPad,"iPad16,2",26.3,supports-update-attachments-v1,
iPad,"iPad16,1",26.3,supports-autoloopvideo-v1,
iPad,"iPad16,2",26.3,supports-autoloopvideo-v1,
iPad,"iPad16,1",26.3,supports-photos-extension-v1,
iPad,"iPad16,2",26.3,supports-photos-extension-v1,
iPad,"iPad16,1",26.3,supports-photos-extension-v2,
iPad,"iPad16,2",26.3,supports-photos-extension-v2,
iPad,"iPad16,1",26.3,supports-screen-time-v2,
iPad,"iPad16,2",26.3,supports-screen-time-v2,
iPad,"iPad16,1",26.3,supports-live-delivery,
iPad,"iPad16,2",26.3,supports-live-delivery,
iPad,"iPad16,1",26.3,supports-audio-messaging-v2,
iPad,"iPad16,2",26.3,supports-audio-messaging-v2,
iPad,"iPad16,1",26.3,supports-animoji-v2,
iPad,"iPad16,2",26.3,supports-animoji-v2,
iPad,"iPad16,1",26.3,supports-certified-delivery-v1,
iPad,"iPad16,2",26.3,supports-certified-delivery-v1,
iPad,"iPad16,1",26.3,supports-original-timestamp-v1,
iPad,"iPad16,2",26.3,supports-original-timestamp-v1,
iPad,"iPad16,1",26.3,supports-incoming-fmd-v1,
iPad,"iPad16,2",26.3,supports-incoming-fmd-v1,
iPad,"iPad16,1",26.3,optionally-receive-typing-indicators,
iPad,"iPad16,2",26.3,optionally-receive-typing-indicators,
iPad,"iPad16,1",26.3,nicknames-version,
iPad,"iPad16,2",26.3,nicknames-version,
iPad,"iPad16,1",26.3,kt-version,5.0
iPad,"iPad16,2",26.3,kt-version,5.0
iPad,"iPad16,1",26.3,device-key-signature,
iPad,"iPad16,2",26.3,device-key-signature,
iPad,"iPad16,1",26.3,ec-version,1.0
iPad,"iPad16,2",26.3,ec-version,1.0
iPad,"iPad16,1",26.3,supports-protobuf-payload-data-v2,
iPad,"iPad16,2",26.3,supports-protobuf-payload-data-v2,
iPad,"iPad16,1",26.3,supports-heif,True
iPad,"iPad16,2",26.3,supports-heif,True
iPad,"iPad16,1",26.3,supports-hdr,
iPad,"iPad16,2",26.3,supports-hdr,
iPad,"iPad16,1",26.3,prefers-sdr,
iPad,"iPad16,2",26.3,prefers-sdr,
iPad,"iPad16,1",26.3,supports-qta,
iPad,"iPad16,2",26.3,supports-qta,
iPad,"iPad16,1",26.3,supports-modern-gft,
iPad,"iPad16,2",26.3,supports-modern-gft,
iPad,"iPad16,1",26.3,supports-co,
iPad,"iPad16,2",26.3,supports-co,
iPad,"iPad16,1",26.3,is-green-tea,
iPad,"iPad16,2",26.3,is-green-tea,
iPad,"iPad16,1",26.3,supports-sa-v1,
iPad,"iPad16,2",26.3,supports-sa-v1,
iPad,"iPad16,1",26.3,supports-dq-nr,
iPad,"iPad16,2",26.3,supports-dq-nr,
iPad,"iPad16,1",26.3,supports-rem,
iPad,"iPad16,2",26.3,supports-rem,
iPad,"iPad16,1",26.3,supports-shared-exp,
iPad,"iPad16,2",26.3,supports-shared-exp,
iPad,"iPad16,1",26.3,supports-st-er,
iPad,"iPad16,2",26.3,supports-st-er,
iPad,"iPad16,1",26.3,supports-family-invite-message-bubble,
iPad,"iPad16,2",26.3,supports-family-invite-message-bubble,
iPad,"iPad16,1",26.3,supports-maps-protocol-v5,
iPad,"iPad16,2",26.3,supports-maps-protocol-v5,
iPad,"iPad16,1",26.3,supports-hi-res-vid,
iPad,"iPad16,2",26.3,supports-hi-res-vid,
iPad,"iPad16,1",26.3,supports-live-translation,
iPad,"iPad16,2",26.3,supports-live-translation,
iPad,"iPad16,1",26.3,supports-mirage,
iPad,"iPad16,2",26.3,supports-mirage,
iPad,"iPad16,1",26.3,supports-nearby-facetime,
iPad,"iPad16,2",26.3,supports-nearby-facetime,
iPad,"iPad16,1",26.3,supports-emoji-stickers,
iPad,"iPad16,2",26.3,supports-emoji-stickers,
iPad,"iPad16,1",26.3,supports-sticker-editing,
iPad,"iPad16,2",26.3,supports-sticker-editing,
iPad,"iPad16,1",26.3,supports-transcript-backgrounds,
iPad,"iPad16,2",26.3,supports-transcript-backgrounds,
iPad,"iPad16,1",26.3,supports-polls,
iPad,"iPad16,2",26.3,supports-polls,
iPad,"iPad16,1",26.3,supports-lqm-hq,
iPad,"iPad16,2",26.3,supports-lqm-hq,
iPad,"iPad16,1",26.3,supports-group-apple-cash,
iPad,"iPad16,2",26.3,supports-group-apple-cash,
iPad,"iPad16,1",26.3,supports-ckv-enforcement,
iPad,"iPad16,2",26.3,supports-ckv-enforcement,
iPad,"iPad16,1",26.3,supports-gti,
iPad,"iPad16,2",26.3,supports-gti,
iPad,"iPad16,1",26.3,supports-aot,
iPad,"iPad16,2",26.3,supports-aot,
iPad,"iPad16,1",26.3,supports-key-sharing,
iPad,"iPad16,2",26.3,supports-key-sharing,
iPad,"iPad16,1",26.3,supports-harmony,
iPad,"iPad16,2",26.3,supports-harmony,
iPad,"iPad16,1",26.3,supports-activity-sharing-v1,
iPad,"iPad16,2",26.3,supports-activity-sharing-v1,
iPad,"iPad16,1",26.3,supports-manatee-for-apple-cash,
iPad,"iPad16,2",26.3,supports-manatee-for-apple-cash,
iPad,"iPad16,1",26.3,supports-region-for-apple-cash,
iPad,"iPad16,2",26.3,supports-region-for-apple-cash,
iPad,"iPad16,1",26.3,supports-fmd-v2,True
iPad,"iPad16,2",26.3,supports-fmd-v2,True
iPad,"iPad16,1",26.3,supports-fm-fence-v1,True
iPad,"iPad16,2",26.3,supports-fm-fence-v1,True
iPad,"iPad16,1",26.3,supports-secure-loc-v1,
iPad,"iPad16,2",26.3,supports-secure-loc-v1,
iPad,"iPad16,1",26.3,supports-zelkova,True
iPad,"iPad16,2",26.3,supports-zelkova,True
iPad,"iPad16,1",26.3,supports-people-ranging-v1,
iPad,"iPad16,2",26.3,supports-people-ranging-v1,
iPad,"iPad16,1",26.3,supports-beacon-sharing-v3,
iPad,"iPad16,2",26.3,supports-beacon-sharing-v3,
iPad,"iPad16,1",26.3,supports-manatee-activity-sharing,
iPad,"iPad16,2",26.3,supports-manatee-activity-sharing,
iPad,"iPad16,1",26.3,supports-queue-one-read-receipts-v3,
iPad,"iPad16,2",26.3,supports-queue-one-read-receipts-v3,
iPad,"iPad16,1",26.3,supports-uwb,False
iPad,"iPad16,2",26.3,supports-uwb,False
iPad,"iPad16,1",26.3,supports-gft-errors,
iPad,"iPad16,2",26.3,supports-gft-errors,
iPad,"iPad16,1",26.3,supports-gft-calls,
iPad,"iPad16,2",26.3,supports-gft-calls,
iPad,"iPad16,1",26.3,supports-hk-resident,
iPad,"iPad16,2",26.3,supports-hk-resident,
iPad,"iPad16,1",26.3,supports-maps-routing-path-leg,
iPad,"iPad16,2",26.3,supports-maps-routing-path-leg,
iPad,"iPad16,1",26.3,supports-maps-wgs84-elevation-model,
iPad,"iPad16,2",26.3,supports-maps-wgs84-elevation-model,
iPad,"iPad16,1",26.3,supports-beacon-sharing-v2,
iPad,"iPad16,2",26.3,supports-beacon-sharing-v2,
iPad,"iPad16,1",26.3,is-web-client,
iPad,"iPad16,2",26.3,is-web-client,
iPad,"iPad16,1",26.3,supports-beneficiary-invites,
iPad,"iPad16,2",26.3,supports-beneficiary-invites,
iPad,"iPad16,1",26.3,supports-people-request-messages,
iPad,"iPad16,2",26.3,supports-people-request-messages,
iPad,"iPad16,1",26.3,supports-avless,
iPad,"iPad16,2",26.3,supports-avless,
iPad,"iPad16,1",26.3,supports-maps-waypoint-route-sharing,
iPad,"iPad16,2",26.3,supports-maps-waypoint-route-sharing,
iPad,"iPad16,1",26.3,supports-cross-platform-sharing,
iPad,"iPad16,2",26.3,supports-cross-platform-sharing,
iPad,"iPad16,1",26.3,supports-self-one-to-one-invites,
iPad,"iPad16,2",26.3,supports-self-one-to-one-invites,
iPad,"iPad16,1",26.3,supports-people-request-messages-v2,
iPad,"iPad16,2",26.3,supports-people-request-messages-v2,
iPad,"iPad16,1",26.3,supports-askto,
iPad,"iPad16,2",26.3,supports-askto,
iPad,"iPad16,1",26.3,supports-askto-v2,
iPad,"iPad16,2",26.3,supports-askto-v2,
iPad,"iPad16,1",26.3,supports-askto-responseUI,
iPad,"iPad16,2",26.3,supports-askto-responseUI,
iPad,"iPad16,1",26.3,supports-significant-app-update,
iPad,"iPad16,2",26.3,supports-significant-app-update,
iPad,"iPad16,1",26.3,supports-hybrid-groups-v1,
iPad,"iPad16,2",26.3,supports-hybrid-groups-v1,
iPad,"iPad16,1",26.3,supports-findmy-plugin-messages,
iPad,"iPad16,2",26.3,supports-findmy-plugin-messages,
iPad,"iPad16,1",26.3,supports-sos-alerting,
iPad,"iPad16,2",26.3,supports-sos-alerting,
iPad,"iPad16,1",26.3,supports-people-request-messages-v3,
iPad,"iPad16,2",26.3,supports-people-request-messages-v3,
iPad,"iPad16,1",26.3,supports-recurring-payment-bubbles,
iPad,"iPad16,2",26.3,supports-recurring-payment-bubbles,
iPad,"iPad16,1",26.3,supports-gft-relay,
iPad,"iPad16,2",26.3,supports-gft-relay,
iPad,"iPad16,1",26.3,supports-group-photo-refresh-version,
iPad,"iPad16,2",26.3,supports-group-photo-refresh-version,
iPad,"iPad16,1",26.3,supports-ssrc,
iPad,"iPad16,2",26.3,supports-ssrc,
iPad,"iPad16,1",26.3,supports-emoji-tapbacks,
iPad,"iPad16,2",26.3,supports-emoji-tapbacks,
iPad,"iPad16,1",26.3,supports-send-later-messages,
iPad,"iPad16,2",26.3,supports-send-later-messages,
iPad,"iPad16,1",26.3,supports-restricted-guest,
iPad,"iPad16,2",26.3,supports-restricted-guest,
iPad,"iPad16,1",26.3,supports-adaptive-temperature-automations,
iPad,"iPad16,2",26.3,supports-adaptive-temperature-automations,
iPad,"iPad16,1",26.3,supports-emoji-images,
iPad,"iPad16,2",26.3,supports-emoji-images,
iPad,"iPad16,1",26.3,supports-stick-moji-backs,
iPad,"iPad16,2",26.3,supports-stick-moji-backs,
iPad,"iPad16,1",26.3,supports-high-quality-photo-file-sizes,
iPad,"iPad16,2",26.3,supports-high-quality-photo-file-sizes,
iPad,"iPad16,1",26.3,supports-stewie,False
iPad,"iPad16,2",26.3,supports-stewie,False
iPad,"iPad16,1",26.3,sender-key-message-version,
iPad,"iPad16,2",26.3,sender-key-message-version,
iPad,"iPad16,1",26.3,supports-remote-atv-signin,
iPad,"iPad16,2",26.3,supports-remote-atv-signin,
iPad,"iPad16,1",26.3,supports-sender-key-v1,
iPad,"iPad16,2",26.3,supports-sender-key-v1,
iPad,"iPad16,1",26.3,supports-uriless-membership-updates,
iPad,"iPad16,2",26.3,supports-uriless-membership-updates,
iPad,"iPad16,1",26.3,supports-sender-key-self-check,
iPad,"iPad16,2",26.3,supports-sender-key-self-check,
iPad,"iPad16,1",26.3,supports-recovery-contact-upsell,
iPad,"iPad16,2",26.3,supports-recovery-contact-upsell,
iPad,"iPad16,1",26.3,supports-user-driven-call-activation,
iPad,"iPad16,2",26.3,supports-user-driven-call-activation,
iPad,"iPad16,1",26.3,supports-legacy-contact-invites-v1,
iPad,"iPad16,2",26.3,supports-legacy-contact-invites-v1,
iPad,"iPad16,1",26.3,supports-legacy-contact-invites-v2,
iPad,"iPad16,2",26.3,supports-legacy-contact-invites-v2,
iPad,"iPad16,1",26.3,supports-legacy-contact-invites-v3,
iPad,"iPad16,2",26.3,supports-legacy-contact-invites-v3,
iPad,"iPad16,1",26.3,supports-calls-25,
iPad,"iPad16,2",26.3,supports-calls-25,
iPad,"iPad16,1",26.3,supports-introductions-v1,
iPad,"iPad16,2",26.3,supports-introductions-v1,
iPad,"iPad16,1",26.3,supports-rbm-chatbot,
iPad,"iPad16,2",26.3,supports-rbm-chatbot,
iPhone,"iPhone14,4",16.4,show-peer-errors,
iPhone,"iPhone14,4",16.4,is-c2k-equipment,
iPhone,"iPhone14,4",16.4,supports-inline-attachments,
iPhone,"iPhone14,4",16.4,supports-keep-receipts,
iPhone,"iPhone14,4",16.4,supports-location-sharing,
iPhone,"iPhone14,4",16.4,supports-media-v2,
iPhone,"iPhone14,4",16.4,supports-st-v1,
iPhone,"iPhone14,4",16.4,supports-ca-v1,
iPhone,"iPhone14,4",16.4,supports-be-v1,
iPhone,"iPhone14,4",16.4,supports-ack-v1,
iPhone,"iPhone14,4",16.4,supports-fsm-v1,
iPhone,"iPhone14,4",16.4,supports-fsm-v2,
iPhone,"iPhone14,4",16.4,supports-fsm-v3,
iPhone,"iPhone14,4",16.4,supports-ii-v1,
