device_type,os_version_key,name,typed_value
Mac,"(15, 1)",supports-family-invite-message-bubble,
Mac,"(15, 1)",supports-findmy-plugin-messages,
Mac,"(15, 1)",supports-fm-fence-v1,
Mac,"(15, 1)",supports-fmd-v2,
Mac,"(15, 1)",supports-fsm-v1,
Mac,"(15, 1)",supports-fsm-v2,
Mac,"(15, 1)",supports-fsm-v3,
Mac,"(15, 1)",supports-gft-calls,
Mac,"(15, 1)",supports-gft-errors,
Mac,"(15, 1)",supports-gft-relay,
Mac,"(15, 1)",supports-group-photo-refresh-version,
Mac,"(15, 1)",supports-harmony,False
Mac,"(15, 1)",supports-hdr,True
Mac,"(15, 1)",supports-heif,True
Mac,"(15, 1)",supports-hi-res-vid,
Mac,"(15, 1)",supports-high-quality-photo-file-sizes,
Mac,"(15, 1)",supports-hk-resident,
Mac,"(15, 1)",supports-hybrid-groups-v1,
Mac,"(15, 1)",supports-ii-v1,
Mac,"(15, 1)",supports-impact-v1,
Mac,"(15, 1)",supports-incoming-fmd-v1,
Mac,"(15, 1)",supports-inline-attachments,
Mac,"(15, 1)",supports-keep-receipts,
Mac,"(15, 1)",supports-key-sharing,
Mac,"(15, 1)",supports-live-delivery,
Mac,"(15, 1)",supports-location-sharing,
Mac,"(15, 1)",supports-manatee-activity-sharing,
Mac,"(15, 1)",supports-maps-protocol-v5,
Mac,"(15, 1)",supports-maps-routing-path-leg,
Mac,"(15, 1)",supports-maps-waypoint-route-sharing,
Mac,"(15, 1)",supports-media-v2,
Mac,"(15, 1)",supports-mirage,
Mac,"(15, 1)",supports-modern-gft,
Mac,"(15, 1)",supports-original-timestamp-v1,
Mac,"(15, 1)",supports-people-ranging-v1,
Mac,"(15, 1)",supports-people-request-messages,
Mac,"(15, 1)",supports-people-request-messages-v2,
Mac,"(15, 1)",supports-people-request-messages-v3,
Mac,"(15, 1)",supports-photos-extension-v1,
Mac,"(15, 1)",supports-photos-extension-v2,
Mac,"(15, 1)",supports-protobuf-payload-data-v2,
Mac,"(15, 1)",supports-recurring-payment-bubbles,
Mac,"(15, 1)",supports-rem,
Mac,"(15, 1)",supports-remote-atv-signin,
Mac,"(15, 1)",supports-restricted-guest,
Mac,"(15, 1)",supports-sa-v1,
Mac,"(15, 1)",supports-screen-time-v2,
Mac,"(15, 1)",supports-secure-loc-v1,
Mac,"(15, 1)",supports-self-one-to-one-invites,
Mac,"(15, 1)",supports-send-later-messages,
Mac,"(15, 1)",supports-sender-key-v1,
Mac,"(15, 1)",supports-shared-exp,
Mac,"(15, 1)",supports-sos-alerting,
Mac,"(15, 1)",supports-ssrc,
Mac,"(15, 1)",supports-st-er,
Mac,"(15, 1)",supports-st-v1,
Mac,"(15, 1)",supports-stewie,False
Mac,"(15, 1)",supports-stick-moji-backs,
Mac,"(15, 1)",supports-sticker-editing,
Mac,"(15, 1)",supports-update-attachments-v1,
Mac,"(15, 1)",supports-uwb,False
Mac,"(15, 1)",supports-zelkova,True
Mac,"(15, 2)",device-key-signature,
Mac,"(15, 2)",ec-version,1.0
Mac,"(15, 2)",is-c2k-equipment,False
Mac,"(15, 2)",is-green-tea,
Mac,"(15, 2)",is-web-client,
Mac,"(15, 2)",kt-version,5.0
Mac,"(15, 2)",nicknames-version,
Mac,"(15, 2)",optionally-receive-typing-indicators,
Mac,"(15, 2)",prefers-sdr,
Mac,"(15, 2)",sender-key-message-version,
Mac,"(15, 2)",show-peer-errors,
Mac,"(15, 2)",supports-ack-v1,
Mac,"(15, 2)",supports-animoji-v2,True
Mac,"(15, 2)",supports-askto,
Mac,"(15, 2)",supports-audio-messaging-v2,
Mac,"(15, 2)",supports-autoloopvideo-v1,
Mac,"(15, 2)",supports-avless,
Mac,"(15, 2)",supports-be-v1,
Mac,"(15, 2)",supports-beacon-sharing-v2,
Mac,"(15, 2)",supports-beacon-sharing-v3,
Mac,"(15, 2)",supports-beneficiary-invites,
Mac,"(15, 2)",supports-ca-v1,
Mac,"(15, 2)",supports-certified-delivery-v1,
Mac,"(15, 2)",supports-co,
Mac,"(15, 2)",supports-cross-platform-sharing,
Mac,"(15, 2)",supports-dq-nr,
Mac,"(15, 2)",supports-emoji-images,
Mac,"(15, 2)",supports-emoji-stickers,
Mac,"(15, 2)",supports-emoji-tapbacks,
Mac,"(15, 2)",supports-family-invite-message-bubble,
Mac,"(15, 2)",supports-findmy-plugin-messages,
Mac,"(15, 2)",supports-fm-fence-v1,
Mac,"(15, 2)",supports-fmd-v2,
Mac,"(15, 2)",supports-fsm-v1,
Mac,"(15, 2)",supports-fsm-v2,
Mac,"(15, 2)",supports-fsm-v3,
Mac,"(15, 2)",supports-gft-calls,
Mac,"(15, 2)",supports-gft-errors,
Mac,"(15, 2)",supports-gft-relay,
Mac,"(15, 2)",supports-group-photo-refresh-version,
Mac,"(15, 2)",supports-harmony,False
Mac,"(15, 2)",supports-hdr,True
Mac,"(15, 2)",supports-heif,True
Mac,"(15, 2)",supports-hi-res-vid,
Mac,"(15, 2)",supports-high-quality-photo-file-sizes,
Mac,"(15, 2)",supports-hk-resident,
Mac,"(15, 2)",supports-hybrid-groups-v1,
Mac,"(15, 2)",supports-ii-v1,
Mac,"(15, 2)",supports-impact-v1,
Mac,"(15, 2)",supports-incoming-fmd-v1,
Mac,"(15, 2)",supports-inline-attachments,
Mac,"(15, 2)",supports-keep-receipts,
Mac,"(15, 2)",supports-key-sharing,
Mac,"(15, 2)",supports-live-delivery,
Mac,"(15, 2)",supports-location-sharing,
Mac,"(15, 2)",supports-manatee-activity-sharing,
Mac,"(15, 2)",supports-maps-protocol-v5,
Mac,"(15, 2)",supports-maps-routing-path-leg,
Mac,"(15, 2)",supports-maps-waypoint-route-sharing,
Mac,"(15, 2)",supports-media-v2,
Mac,"(15, 2)",supports-mirage,
Mac,"(15, 2)",supports-modern-gft,
Mac,"(15, 2)",supports-original-timestamp-v1,
Mac,"(15, 2)",supports-people-ranging-v1,
Mac,"(15, 2)",supports-people-request-messages,
Mac,"(15, 2)",supports-people-request-messages-v2,
Mac,"(15, 2)",supports-people-request-messages-v3,
Mac,"(15, 2)",supports-photos-extension-v1,
Mac,"(15, 2)",supports-photos-extension-v2,
Mac,"(15, 2)",supports-protobuf-payload-data-v2,
Mac,"(15, 2)",supports-recovery-contact-upsell,
Mac,"(15, 2)",supports-recurring-payment-bubbles,
Mac,"(15, 2)",supports-rem,
Mac,"(15, 2)",supports-remote-atv-signin,
Mac,"(15, 2)",supports-restricted-guest,
Mac,"(15, 2)",supports-sa-v1,
Mac,"(15, 2)",supports-screen-time-v2,
Mac,"(15, 2)",supports-secure-loc-v1,
Mac,"(15, 2)",supports-self-one-to-one-invites,
Mac,"(15, 2)",supports-send-later-messages,
Mac,"(15, 2)",supports-sender-key-v1,
Mac,"(15, 2)",supports-shared-exp,
Mac,"(15, 2)",supports-sos-alerting,
Mac,"(15, 2)",supports-ssrc,
Mac,"(15, 2)",supports-st-er,
Mac,"(15, 2)",supports-st-v1,
Mac,"(15, 2)",supports-stewie,False
Mac,"(15, 2)",supports-stick-moji-backs,
Mac,"(15, 2)",supports-sticker-editing,
Mac,"(15, 2)",supports-update-attachments-v1,
Mac,"(15, 2)",supports-uwb,False
Mac,"(15, 2)",supports-zelkova,True
Mac,"(15, 3)",device-key-signature,
Mac,"(15, 3)",ec-version,1.0
Mac,"(15, 3)",is-c2k-equipment,False
Mac,"(15, 3)",is-green-tea,
Mac,"(15, 3)",is-web-client,
Mac,"(15, 3)",kt-version,5.0
Mac,"(15, 3)",nicknames-version,
Mac,"(15, 3)",optionally-receive-typing-indicators,
Mac,"(15, 3)",prefers-sdr,
Mac,"(15, 3)",sender-key-message-version,
Mac,"(15, 3)",show-peer-errors,
Mac,"(15, 3)",supports-ack-v1,
Mac,"(15, 3)",supports-animoji-v2,True
Mac,"(15, 3)",supports-askto,
Mac,"(15, 3)",supports-audio-messaging-v2,
Mac,"(15, 3)",supports-autoloopvideo-v1,
Mac,"(15, 3)",supports-avless,
Mac,"(15, 3)",supports-be-v1,
Mac,"(15, 3)",supports-beacon-sharing-v2,
Mac,"(15, 3)",supports-beacon-sharing-v3,
Mac,"(15, 3)",supports-beneficiary-invites,
Mac,"(15, 3)",supports-ca-v1,
Mac,"(15, 3)",supports-certified-delivery-v1,
Mac,"(15, 3)",supports-co,
Mac,"(15, 3)",supports-cross-platform-sharing,
Mac,"(15, 3)",supports-dq-nr,
Mac,"(15, 3)",supports-emoji-images,
Mac,"(15, 3)",supports-emoji-stickers,
Mac,"(15, 3)",supports-emoji-tapbacks,
Mac,"(15, 3)",supports-family-invite-message-bubble,
Mac,"(15, 3)",supports-findmy-plugin-messages,
Mac,"(15, 3)",supports-fm-fence-v1,
Mac,"(15, 3)",supports-fmd-v2,
Mac,"(15, 3)",supports-fsm-v1,
Mac,"(15, 3)",supports-fsm-v2,
Mac,"(15, 3)",supports-fsm-v3,
Mac,"(15, 3)",supports-gft-calls,
Mac,"(15, 3)",supports-gft-errors,
Mac,"(15, 3)",supports-gft-relay,
Mac,"(15, 3)",supports-group-photo-refresh-version,
Mac,"(15, 3)",supports-harmony,False
Mac,"(15, 3)",supports-hdr,True
Mac,"(15, 3)",supports-heif,True
Mac,"(15, 3)",supports-hi-res-vid,
Mac,"(15, 3)",supports-high-quality-photo-file-sizes,
Mac,"(15, 3)",supports-hk-resident,
Mac,"(15, 3)",supports-hybrid-groups-v1,
Mac,"(15, 3)",supports-ii-v1,
Mac,"(15, 3)",supports-impact-v1,
Mac,"(15, 3)",supports-incoming-fmd-v1,
Mac,"(15, 3)",supports-inline-attachments,
Mac,"(15, 3)",supports-keep-receipts,
Mac,"(15, 3)",supports-key-sharing,
Mac,"(15, 3)",supports-live-delivery,
Mac,"(15, 3)",supports-location-sharing,
Mac,"(15, 3)",supports-manatee-activity-sharing,
Mac,"(15, 3)",supports-maps-protocol-v5,
Mac,"(15, 3)",supports-maps-routing-path-leg,
Mac,"(15, 3)",supports-maps-waypoint-route-sharing,
Mac,"(15, 3)",supports-media-v2,
Mac,"(15, 3)",supports-mirage,
Mac,"(15, 3)",supports-modern-gft,
Mac,"(15, 3)",supports-original-timestamp-v1,
Mac,"(15, 3)",supports-people-ranging-v1,
Mac,"(15, 3)",supports-people-request-messages,
Mac,"(15, 3)",supports-people-request-messages-v2,
Mac,"(15, 3)",supports-people-request-messages-v3,
Mac,"(15, 3)",supports-photos-extension-v1,
Mac,"(15, 3)",supports-photos-extension-v2,
Mac,"(15, 3)",supports-protobuf-payload-data-v2,
Mac,"(15, 3)",supports-recovery-contact-upsell,
Mac,"(15, 3)",supports-recurring-payment-bubbles,
Mac,"(15, 3)",supports-rem,
Mac,"(15, 3)",supports-remote-atv-signin,
Mac,"(15, 3)",supports-restricted-guest,
Mac,"(15, 3)",supports-sa-v1,
Mac,"(15, 3)",supports-screen-time-v2,
Mac,"(15, 3)",supports-secure-loc-v1,
Mac,"(15, 3)",supports-self-one-to-one-invites,
Mac,"(15, 3)",supports-send-later-messages,
Mac,"(15, 3)",supports-sender-key-v1,
Mac,"(15, 3)",supports-shared-exp,
Mac,"(15, 3)",supports-sos-alerting,
Mac,"(15, 3)",supports-ssrc,
Mac,"(15, 3)",supports-st-er,
Mac,"(15, 3)",supports-st-v1,
Mac,"(15, 3)",supports-stewie,False
Mac,"(15, 3)",supports-stick-moji-backs,
Mac,"(15, 3)",supports-sticker-editing,
Mac,"(15, 3)",supports-update-attachments-v1,
Mac,"(15, 3)",supports-uwb,False
Mac,"(15, 3)",supports-zelkova,True
Mac,"(15, 4)",device-key-signature,
Mac,"(15, 4)",ec-version,1.0
Mac,"(15, 4)",is-c2k-equipment,False
Mac,"(15, 4)",is-green-tea,
Mac,"(15, 4)",is-web-client,
Mac,"(15, 4)",kt-version,5.0
Mac,"(15, 4)",nicknames-version,
Mac,"(15, 4)",optionally-receive-typing-indicators,
Mac,"(15, 4)",prefers-sdr,
Mac,"(15, 4)",sender-key-message-version,
Mac,"(15, 4)",show-peer-errors,
Mac,"(15, 4)",supports-ack-v1,
Mac,"(15, 4)",supports-animoji-v2,True
Mac,"(15, 4)",supports-askto,
Mac,"(15, 4)",supports-audio-messaging-v2,
Mac,"(15, 4)",supports-autoloopvideo-v1,
Mac,"(15, 4)",supports-avless,
Mac,"(15, 4)",supports-be-v1,
Mac,"(15, 4)",supports-beacon-sharing-v2,
Mac,"(15, 4)",supports-beacon-sharing-v3,
Mac,"(15, 4)",supports-beneficiary-invites,
Mac,"(15, 4)",supports-ca-v1,
Mac,"(15, 4)",supports-certified-delivery-v1,
Mac,"(15, 4)",supports-co,
Mac,"(15, 4)",supports-cross-platform-sharing,
Mac,"(15, 4)",supports-dq-nr,
Mac,"(15, 4)",supports-emoji-images,
Mac,"(15, 4)",supports-emoji-stickers,
Mac,"(15, 4)",supports-emoji-tapbacks,
Mac,"(15, 4)",supports-family-invite-message-bubble,
Mac,"(15, 4)",supports-findmy-plugin-messages,
Mac,"(15, 4)",supports-fm-fence-v1,
Mac,"(15, 4)",supports-fmd-v2,True
Mac,"(15, 4)",supports-fsm-v1,
Mac,"(15, 4)",supports-fsm-v2,
Mac,"(15, 4)",supports-fsm-v3,
Mac,"(15, 4)",supports-gft-calls,
Mac,"(15, 4)",supports-gft-errors,
Mac,"(15, 4)",supports-gft-relay,
Mac,"(15, 4)",supports-group-photo-refresh-version,
Mac,"(15, 4)",supports-harmony,False
Mac,"(15, 4)",supports-hdr,True
Mac,"(15, 4)",supports-heif,True
Mac,"(15, 4)",supports-hi-res-vid,
Mac,"(15, 4)",supports-high-quality-photo-file-sizes,
Mac,"(15, 4)",supports-hk-resident,
Mac,"(15, 4)",supports-hybrid-groups-v1,
Mac,"(15, 4)",supports-ii-v1,
Mac,"(15, 4)",supports-impact-v1,
Mac,"(15, 4)",supports-incoming-fmd-v1,
Mac,"(15, 4)",supports-inline-attachments,
Mac,"(15, 4)",supports-keep-receipts,
Mac,"(15, 4)",supports-key-sharing,
Mac,"(15, 4)",supports-legacy-contact-invites-v1,
Mac,"(15, 4)",supports-live-delivery,
Mac,"(15, 4)",supports-location-sharing,
Mac,"(15, 4)",supports-manatee-activity-sharing,
Mac,"(15, 4)",supports-maps-protocol-v5,
Mac,"(15, 4)",supports-maps-routing-path-leg,
Mac,"(15, 4)",supports-maps-waypoint-route-sharing,
Mac,"(15, 4)",supports-media-v2,
Mac,"(15, 4)",supports-mirage,
Mac,"(15, 4)",supports-modern-gft,
Mac,"(15, 4)",supports-original-timestamp-v1,
Mac,"(15, 4)",supports-people-ranging-v1,
Mac,"(15, 4)",supports-people-request-messages,
Mac,"(15, 4)",supports-people-request-messages-v2,
Mac,"(15, 4)",supports-people-request-messages-v3,
Mac,"(15, 4)",supports-photos-extension-v1,
Mac,"(15, 4)",supports-photos-extension-v2,
Mac,"(15, 4)",supports-protobuf-payload-data-v2,
Mac,"(15, 4)",supports-rbm-chatbot,
Mac,"(15, 4)",supports-recovery-contact-upsell,
Mac,"(15, 4)",supports-recurring-payment-bubbles,
Mac,"(15, 4)",supports-rem,
Mac,"(15, 4)",supports-remote-atv-signin,
Mac,"(15, 4)",supports-restricted-guest,
Mac,"(15, 4)",supports-sa-v1,
Mac,"(15, 4)",supports-screen-time-v2,
Mac,"(15, 4)",supports-secure-loc-v1,
Mac,"(15, 4)",supports-self-one-to-one-invites,
Mac,"(15, 4)",supports-send-later-messages,
Mac,"(15, 4)",supports-sender-key-self-check,
Mac,"(15, 4)",supports-sender-key-v1,
Mac,"(15, 4)",supports-shared-exp,
Mac,"(15, 4)",supports-sos-alerting,
Mac,"(15, 4)",supports-ssrc,
Mac,"(15, 4)",supports-st-er,
Mac,"(15, 4)",supports-st-v1,
Mac,"(15, 4)",supports-stewie,False
Mac,"(15, 4)",supports-stick-moji-backs,
Mac,"(15, 4)",supports-sticker-editing,
Mac,"(15, 4)",supports-update-attachments-v1,
Mac,"(15, 4)",supports-user-driven-call-activation,
Mac,"(15, 4)",supports-uwb,False
Mac,"(15, 4)",supports-zelkova,True
Mac,"(15, 5)",device-key-signature,
Mac,"(15, 5)",ec-version,1.0
Mac,"(15, 5)",is-c2k-equipment,False
Mac,"(15, 5)",is-green-tea,
Mac,"(15, 5)",is-web-client,
Mac,"(15, 5)",kt-version,5.0
Mac,"(15, 5)",nicknames-version,
Mac,"(15, 5)",optionally-receive-typing-indicators,
Mac,"(15, 5)",prefers-sdr,
Mac,"(15, 5)",sender-key-message-version,
Mac,"(15, 5)",show-peer-errors,
Mac,"(15, 5)",supports-ack-v1,
Mac,"(15, 5)",supports-animoji-v2,True
Mac,"(15, 5)",supports-askto,
Mac,"(15, 5)",supports-audio-messaging-v2,
Mac,"(15, 5)",supports-autoloopvideo-v1,
Mac,"(15, 5)",supports-avless,
Mac,"(15, 5)",supports-be-v1,
Mac,"(15, 5)",supports-beacon-sharing-v2,
Mac,"(15, 5)",supports-beacon-sharing-v3,
Mac,"(15, 5)",supports-beneficiary-invites,
Mac,"(15, 5)",supports-ca-v1,
Mac,"(15, 5)",supports-certified-delivery-v1,
Mac,"(15, 5)",supports-co,
Mac,"(15, 5)",supports-cross-platform-sharing,
Mac,"(15, 5)",supports-dq-nr,
Mac,"(15, 5)",supports-emoji-images,
Mac,"(15, 5)",supports-emoji-stickers,
Mac,"(15, 5)",supports-emoji-tapbacks,
Mac,"(15, 5)",supports-family-invite-message-bubble,
Mac,"(15, 5)",supports-findmy-plugin-messages,
Mac,"(15, 5)",supports-fm-fence-v1,
Mac,"(15, 5)",supports-fmd-v2,True
Mac,"(15, 5)",supports-fsm-v1,
Mac,"(15, 5)",supports-fsm-v2,
Mac,"(15, 5)",supports-fsm-v3,
Mac,"(15, 5)",supports-gft-calls,
Mac,"(15, 5)",supports-gft-errors,
Mac,"(15, 5)",supports-gft-relay,
Mac,"(15, 5)",supports-group-photo-refresh-version,
Mac,"(15, 5)",supports-harmony,False
Mac,"(15, 5)",supports-hdr,True
Mac,"(15, 5)",supports-heif,True
Mac,"(15, 5)",supports-hi-res-vid,
Mac,"(15, 5)",supports-high-quality-photo-file-sizes,
Mac,"(15, 5)",supports-hk-resident,
Mac,"(15, 5)",supports-hybrid-groups-v1,
Mac,"(15, 5)",supports-ii-v1,
Mac,"(15, 5)",supports-impact-v1,
Mac,"(15, 5)",supports-incoming-fmd-v1,
Mac,"(15, 5)",supports-inline-attachments,
Mac,"(15, 5)",supports-keep-receipts,
Mac,"(15, 5)",supports-key-sharing,
Mac,"(15, 5)",supports-legacy-contact-invites-v1,
Mac,"(15, 5)",supports-live-delivery,
Mac,"(15, 5)",supports-location-sharing,
Mac,"(15, 5)",supports-manatee-activity-sharing,
Mac,"(15, 5)",supports-maps-protocol-v5,
Mac,"(15, 5)",supports-maps-routing-path-leg,
Mac,"(15, 5)",supports-maps-waypoint-route-sharing,
Mac,"(15, 5)",supports-media-v2,
Mac,"(15, 5)",supports-mirage,
Mac,"(15, 5)",supports-modern-gft,
Mac,"(15, 5)",supports-original-timestamp-v1,
Mac,"(15, 5)",supports-people-ranging-v1,
Mac,"(15, 5)",supports-people-request-messages,
Mac,"(15, 5)",supports-people-request-messages-v2,
Mac,"(15, 5)",supports-people-request-messages-v3,
Mac,"(15, 5)",supports-photos-extension-v1,
Mac,"(15, 5)",supports-photos-extension-v2,
Mac,"(15, 5)",supports-protobuf-payload-data-v2,
Mac,"(15, 5)",supports-rbm-chatbot,
Mac,"(15, 5)",supports-recovery-contact-upsell,
Mac,"(15, 5)",supports-recurring-payment-bubbles,
Mac,"(15, 5)",supports-rem,
Mac,"(15, 5)",supports-remote-atv-signin,
Mac,"(15, 5)",supports-restricted-guest,
Mac,"(15, 5)",supports-sa-v1,
Mac,"(15, 5)",supports-screen-time-v2,
Mac,"(15, 5)",supports-secure-loc-v1,
Mac,"(15, 5)",supports-self-one-to-one-invites,
Mac,"(15, 5)",supports-send-later-messages,
Mac,"(15, 5)",supports-sender-key-self-check,
Mac,"(15, 5)",supports-sender-key-v1,
Mac,"(15, 5)",supports-shared-exp,
Mac,"(15, 5)",supports-sos-alerting,
Mac,"(15, 5)",supports-ssrc,
Mac,"(15, 5)",supports-st-er,
Mac,"(15, 5)",supports-st-v1,
Mac,"(15, 5)",supports-stewie,False
Mac,"(15, 5)",supports-stick-moji-backs,
Mac,"(15, 5)",supports-sticker-editing,
Mac,"(15, 5)",supports-update-attachments-v1,
Mac,"(15, 5)",supports-user-driven-call-activation,
Mac,"(15, 5)",supports-uwb,False
Mac,"(15, 5)",supports-zelkova,True
Mac,"(15, 6)",device-key-signature,
Mac,"(15, 6)",ec-version,1.0
Mac,"(15, 6)",is-c2k-equipment,False
Mac,"(15, 6)",is-green-tea,
Mac,"(15, 6)",is-web-client,
Mac,"(15, 6)",kt-version,5.0
Mac,"(15, 6)",nicknames-version,
Mac,"(15, 6)",optionally-receive-typing-indicators,
Mac,"(15, 6)",prefers-sdr,
Mac,"(15, 6)",sender-key-message-version,
Mac,"(15, 6)",show-peer-errors,
Mac,"(15, 6)",supports-ack-v1,
Mac,"(15, 6)",supports-animoji-v2,True
Mac,"(15, 6)",supports-askto,
Mac,"(15, 6)",supports-audio-messaging-v2,
Mac,"(15, 6)",supports-autoloopvideo-v1,
Mac,"(15, 6)",supports-avless,
Mac,"(15, 6)",supports-be-v1,
Mac,"(15, 6)",supports-beacon-sharing-v2,
Mac,"(15, 6)",supports-beacon-sharing-v3,
Mac,"(15, 6)",supports-beneficiary-invites,
Mac,"(15, 6)",supports-ca-v1,
Mac,"(15, 6)",supports-certified-delivery-v1,
Mac,"(15, 6)",supports-co,
Mac,"(15, 6)",supports-cross-platform-sharing,
Mac,"(15, 6)",supports-dq-nr,
Mac,"(15, 6)",supports-emoji-images,
Mac,"(15, 6)",supports-emoji-stickers,
Mac,"(15, 6)",supports-emoji-tapbacks,
Mac,"(15, 6)",supports-family-invite-message-bubble,
Mac,"(15, 6)",supports-findmy-plugin-messages,
Mac,"(15, 6)",supports-fm-fence-v1,
Mac,"(15, 6)",supports-fmd-v2,True
Mac,"(15, 6)",supports-fsm-v1,
Mac,"(15, 6)",supports-fsm-v2,
Mac,"(15, 6)",supports-fsm-v3,
Mac,"(15, 6)",supports-gft-calls,
Mac,"(15, 6)",supports-gft-errors,
Mac,"(15, 6)",supports-gft-relay,
Mac,"(15, 6)",supports-group-photo-refresh-version,
Mac,"(15, 6)",supports-harmony,False
Mac,"(15, 6)",supports-hdr,True
Mac,"(15, 6)",supports-heif,True
Mac,"(15, 6)",supports-hi-res-vid,
Mac,"(15, 6)",supports-high-quality-photo-file-sizes,
Mac,"(15, 6)",supports-hk-resident,
Mac,"(15, 6)",supports-hybrid-groups-v1,
Mac,"(15, 6)",supports-ii-v1,
Mac,"(15, 6)",supports-impact-v1,
Mac,"(15, 6)",supports-incoming-fmd-v1,
Mac,"(15, 6)",supports-inline-attachments,
Mac,"(15, 6)",supports-keep-receipts,
Mac,"(15, 6)",supports-key-sharing,
Mac,"(15, 6)",supports-legacy-contact-invites-v1,
Mac,"(15, 6)",supports-live-delivery,
Mac,"(15, 6)",supports-location-sharing,
Mac,"(15, 6)",supports-manatee-activity-sharing,
Mac,"(15, 6)",supports-maps-protocol-v5,
Mac,"(15, 6)",supports-maps-routing-path-leg,
Mac,"(15, 6)",supports-maps-waypoint-route-sharing,
Mac,"(15, 6)",supports-media-v2,
Mac,"(15, 6)",supports-mirage,
Mac,"(15, 6)",supports-modern-gft,
Mac,"(15, 6)",supports-original-timestamp-v1,
Mac,"(15, 6)",supports-people-ranging-v1,
Mac,"(15, 6)",supports-people-request-messages,
Mac,"(15, 6)",supports-people-request-messages-v2,
Mac,"(15, 6)",supports-people-request-messages-v3,
Mac,"(15, 6)",supports-photos-extension-v1,
Mac,"(15, 6)",supports-photos-extension-v2,
Mac,"(15, 6)",supports-protobuf-payload-data-v2,
Mac,"(15, 6)",supports-qta,
Mac,"(15, 6)",supports-rbm-chatbot,
Mac,"(15, 6)",supports-recovery-contact-upsell,
Mac,"(15, 6)",supports-recurring-payment-bubbles,
Mac,"(15, 6)",supports-rem,
Mac,"(15, 6)",supports-remote-atv-signin,
Mac,"(15, 6)",supports-restricted-guest,
Mac,"(15, 6)",supports-sa-v1,
Mac,"(15, 6)",supports-screen-time-v2,
Mac,"(15, 6)",supports-secure-loc-v1,
Mac,"(15, 6)",supports-self-one-to-one-invites,
Mac,"(15, 6)",supports-send-later-messages,
Mac,"(15, 6)",supports-sender-key-self-check,
Mac,"(15, 6)",supports-sender-key-v1,
Mac,"(15, 6)",supports-shared-exp,
Mac,"(15, 6)",supports-sos-alerting,
Mac,"(15, 6)",supports-ssrc,
Mac,"(15, 6)",supports-st-er,
Mac,"(15, 6)",supports-st-v1,
Mac,"(15, 6)",supports-stewie,False
Mac,"(15, 6)",supports-stick-moji-backs,
Mac,"(15, 6)",supports-sticker-editing,
Mac,"(15, 6)",supports-update-attachments-v1,
Mac,"(15, 6)",supports-user-driven-call-activation,
Mac,"(15, 6)",supports-uwb,False
Mac,"(15, 6)",supports-zelkova,True
Mac,"(26, 0)",device-key-signature,
Mac,"(26, 0)",ec-version,1.0
Mac,"(26, 0)",is-c2k-equipment,False
Mac,"(26, 0)",is-green-tea,
Mac,"(26, 0)",is-web-client,
Mac,"(26, 0)",kt-version,5.0
Mac,"(26, 0)",nicknames-version,
Mac,"(26, 0)",optionally-receive-typing-indicators,
Mac,"(26, 0)",prefers-sdr,
Mac,"(26, 0)",sender-key-message-version,
Mac,"(26, 0)",show-peer-errors,
Mac,"(26, 0)",supports-ack-v1,
Mac,"(26, 0)",supports-adaptive-temperature-automations,
Mac,"(26, 0)",supports-animoji-v2,True
Mac,"(26, 0)",supports-aot,
Mac,"(26, 0)",supports-askto,
Mac,"(26, 0)",supports-askto-v2,
Mac,"(26, 0)",supports-audio-messaging-v2,
Mac,"(26, 0)",supports-autoloopvideo-v1,
Mac,"(26, 0)",supports-avless,
Mac,"(26, 0)",supports-be-v1,
Mac,"(26, 0)",supports-beacon-sharing-v2,
Mac,"(26, 0)",supports-beacon-sharing-v3,
Mac,"(26, 0)",supports-beneficiary-invites,
Mac,"(26, 0)",supports-ca-v1,
Mac,"(26, 0)",supports-calls-25,
Mac,"(26, 0)",supports-certified-delivery-v1,
Mac,"(26, 0)",supports-ckv-enforcement,
Mac,"(26, 0)",supports-co,
Mac,"(26, 0)",supports-cross-platform-sharing,
Mac,"(26, 0)",supports-dq-nr,
Mac,"(26, 0)",supports-emoji-images,
Mac,"(26, 0)",supports-emoji-stickers,
Mac,"(26, 0)",supports-emoji-tapbacks,
Mac,"(26, 0)",supports-family-invite-message-bubble,
Mac,"(26, 0)",supports-findmy-plugin-messages,
Mac,"(26, 0)",supports-fm-fence-v1,
Mac,"(26, 0)",supports-fmd-v2,True
Mac,"(26, 0)",supports-fsm-v1,
Mac,"(26, 0)",supports-fsm-v2,
Mac,"(26, 0)",supports-fsm-v3,
Mac,"(26, 0)",supports-gft-calls,
Mac,"(26, 0)",supports-gft-errors,
Mac,"(26, 0)",supports-gft-relay,
Mac,"(26, 0)",supports-group-apple-cash,
Mac,"(26, 0)",supports-group-photo-refresh-version,
Mac,"(26, 0)",supports-gti,
Mac,"(26, 0)",supports-harmony,False
Mac,"(26, 0)",supports-hdr,True
Mac,"(26, 0)",supports-heif,True
Mac,"(26, 0)",supports-hi-res-vid,
Mac,"(26, 0)",supports-high-quality-photo-file-sizes,
Mac,"(26, 0)",supports-hk-resident,
Mac,"(26, 0)",supports-hybrid-groups-v1,
Mac,"(26, 0)",supports-ii-v1,
Mac,"(26, 0)",supports-impact-v1,
Mac,"(26, 0)",supports-incoming-fmd-v1,
Mac,"(26, 0)",supports-inline-attachments,
Mac,"(26, 0)",supports-introductions-v1,
